3 0.737891737892 6
6 0.627249357326 9
8 0.664160401003 11
11 0.601449275362 8
12 0.627160493827 49
12 0.632352941176 10
12 0.634803921569 41
12 0.662468513854 33
12 0.671717171717 45
12 0.717616580311 48
13 0.608695652174 40
13 0.612745098039 37
13 0.621951219512 44
13 0.634567901235 42
13 0.6625 47
13 0.678391959799 46
14 0.62962962963 36
14 0.633165829146 43
14 0.645 38
14 0.70618556701 31
15 0.651515151515 29
15 0.653944020356 26
16 0.6175 34
16 0.660804020101 1
16 0.690537084399 32
16 0.70725388601 4
16 0.751336898396 7
17 0.60880195599 39
17 0.69465648855 35
17 0.696428571429 3
18 0.672544080605 2
18 0.678571428571 5
19 0.69465648855 27
21 0.664122137405 30
21 0.754666666667 28
23 0.70618556701 25
23 0.707692307692 20
23 0.728232189974 0
25 0.698453608247 21
25 0.734210526316 22
25 0.791891891892 23
27 0.708661417323 19
27 0.722077922078 18
29 0.69587628866 24
29 0.741333333333 16
29 0.773936170213 13
30 0.765498652291 15
30 0.769436997319 17
33 0.785907859079 14
42 0.825484764543 12
