149.662292672   0
136.659615654   149.662292672
130.062747941   136.659615654
131.122076675   130.062747941
134.551568721   131.122076675
129.680045743   134.551568721
133.101414541   129.680045743
129.267759105   133.101414541
137.026172644   129.267759105
134.643860924   137.026172644
133.481009247   134.643860924
128.847749656   133.481009247
136.989162378   128.847749656
134.203053893   136.989162378
135.591411839   134.203053893
132.533897117   135.591411839
134.791134196   132.533897117
132.468357037   134.791134196
130.359620771   132.468357037
136.214723515   130.359620771
134.03138981   136.214723515
136.212723553   134.03138981
134.305858411   136.212723553
135.110977924   134.305858411
131.14247834   135.110977924
128.860999941   131.14247834
136.768970189   128.860999941
135.009099268   136.768970189
131.58553475   135.009099268
132.902658288   131.58553475
129.539014876   132.902658288
137.007389779   129.539014876
135.119307019   137.007389779
131.071075757   135.119307019
134.434402333   131.071075757
129.468895453   134.434402333
134.317221992   129.468895453
129.249280872   134.317221992
135.493354245   129.249280872
131.940936464   135.493354245
131.740016902   131.940936464
130.926769466   131.740016902
128.690116503   130.926769466
136.989929959   128.690116503
134.316640083   136.989929959
135.097128333   134.316640083
131.104809041   135.097128333
128.807962627   131.104809041
136.88635425   128.807962627
135.07823565   136.88635425
131.257432831   135.07823565
133.897580269   131.257432831
128.875706976   133.897580269
136.910773164   128.875706976
135.08730747   136.910773164
131.215748985   135.08730747
134.020060035   131.215748985
128.954946152   134.020060035
136.701821845   128.954946152
134.933485612   136.701821845
131.959673079   134.933485612
131.759862728   131.959673079
132.522120553   131.759862728
130.346476066   132.522120553
136.235311791   130.346476066
134.082803393   136.235311791
136.031770156   134.082803393
133.814566919   136.031770156
136.824447792   133.814566919
135.638899458   136.824447792
129.251546009   135.638899458
137.021509724   129.251546009
134.872965053   137.021509724
132.286019967   134.872965053
130.827779145   132.286019967
135.22566527   130.827779145
131.278514514   135.22566527
129.125525607   131.278514514
135.823573375   129.125525607
132.875153196   135.823573375
136.200563977   132.875153196
129.29001437   136.200563977
135.462788967   129.29001437
131.856474056   135.462788967
131.319311094   131.856474056
129.319518049   131.319311094
134.869795811   129.319518049
130.290911537   134.869795811
129.969485695   130.290911537
136.804512103   129.969485695
135.19605546   136.804512103
130.716619625   135.19605546
135.35524192   130.716619625
131.635419677   135.35524192
130.313033976   131.635419677
129.738319138   130.313033976
136.96705632   129.738319138
135.242268035   136.96705632
130.526839213   135.242268035
135.777373736   130.526839213
132.841243149   135.777373736
136.082977084   132.841243149
129.069227227   136.082977084
136.477932965   129.069227227
134.538462523   136.477932965
133.995753822   134.538462523
128.976505477   133.995753822
136.630009526   128.976505477
134.821351718   136.630009526
132.53243742   134.821351718
130.203890535   132.53243742
136.46037714   130.203890535
134.606269445   136.46037714
133.646399804   134.606269445
128.819651525   133.646399804
137.004341876   128.819651525
134.656742458   137.004341876
133.412768044   134.656742458
128.878591204   133.412768044
136.981905634   128.878591204
134.08676188   136.981905634
136.04420059   134.08676188
133.849758591   136.04420059
136.74208714   133.849758591
135.499799049   136.74208714
129.596376602   135.499799049
136.947970068   129.596376602
135.222367952   136.947970068
130.609935851   135.222367952
135.599352595   130.609935851
132.331625912   135.599352595
133.779691706   132.331625912
136.820605789   133.779691706
135.629422874   136.820605789
129.27135363   135.629422874
137.020893178   129.27135363
134.899989444   137.020893178
132.147149838   134.899989444
131.212514121   132.147149838
134.185148542   131.212514121
129.116717087   134.185148542
136.104388624   129.116717087
133.645120899   136.104388624
137.119797708   133.645120899
135.933955628   137.119797708
128.934361282   135.933955628
136.98546664   128.934361282
134.972096366   136.98546664
131.780229116   134.972096366
132.303332791   131.780229116
130.916240251   132.303332791
134.999171328   130.916240251
130.67942421   134.999171328
128.870928138   130.67942421
136.883247307   128.870928138
133.113059129   136.883247307
136.845759387   133.113059129
132.201552742   136.845759387
133.033771842   132.201552742
136.764238453   133.033771842
131.697489556   136.764238453
130.518758451   131.697489556
129.117288467   130.518758451
136.967981221   129.117288467
133.837274522   136.967981221
136.793625372   133.837274522
135.589625603   136.793625372
129.360354486   135.589625603
137.013672931   129.360354486
135.017640388   137.013672931
131.556197125   135.017640388
132.992840555   131.556197125
129.386910051   132.992840555
137.029116029   129.386910051
134.884553328   137.029116029
132.226776531   134.884553328
130.989395337   132.226776531
134.808884264   130.989395337
130.218867634   134.808884264
130.266543315   130.218867634
136.446182559   130.266543315
134.58044643   136.446182559
133.779031478   134.58044643
128.844898747   133.779031478
136.968022041   128.844898747
135.002004982   136.968022041
131.630747926   135.002004982
132.763212464   131.630747926
129.805745584   132.763212464
136.882451497   129.805745584
135.246780504   136.882451497
130.504230053   135.246780504
135.82393154   130.504230053
132.973239757   135.82393154
136.512665062   132.973239757
130.363109256   136.512665062
129.768615669   130.363109256
136.950626576   129.768615669
135.256410767   136.950626576
130.46740368   135.256410767
135.897861326   130.46740368
133.18089219   135.897861326
136.996895918   133.18089219
133.239063675   136.996895918
137.07288996   133.239063675
133.809372791   137.07288996
136.858484842   133.809372791
135.692240532   136.858484842
129.150992599   135.692240532
137.02056463   129.150992599
134.744409565   137.02056463
132.955224439   134.744409565
129.365686125   132.955224439
137.029876179   129.365686125
134.84021189   137.029876179
132.455855231   134.84021189
130.388549597   132.455855231
136.164276225   130.388549597
133.903066593   136.164276225
136.606733779   133.903066593
135.238804859   136.606733779
130.525098335   135.238804859
135.781162384   130.525098335
132.852019434   135.781162384
136.121294952   132.852019434
129.129811488   136.121294952
136.227020842   129.129811488
133.961819149   136.227020842
136.43814722   133.961819149
134.867127738   136.43814722
132.285014645   134.867127738
130.830752094   132.285014645
135.218301134   130.830752094
131.258358347   135.218301134
129.079008885   131.258358347
136.024699662   129.079008885
133.429181912   136.024699662
137.232928627   133.429181912
135.417373235   137.232928627
129.872961132   135.417373235
136.760964889   129.872961132
135.127919108   136.760964889
131.019371951   135.127919108
134.577955063   131.019371951
129.727382978   134.577955063
132.827657171   129.727382978
129.736561258   132.827657171
136.925897082   129.736561258
135.252261038   136.925897082
130.483438852   135.252261038
135.865944535   130.483438852
133.091575628   135.865944535
136.819068251   133.091575628
132.032207466   136.819068251
132.143235428   132.032207466
132.970834755   132.143235428
136.603809965   132.970834755
130.80386105   136.603809965
128.739745398   130.80386105
136.882839199   128.739745398
133.137079474   136.882839199
136.896736858   133.137079474
132.53741458   136.896736858
134.748468117   132.53741458
132.69162554   134.748468117
129.851301864   132.69162554
136.849943479   129.851301864
135.228329479   136.849943479
130.58016289   135.228329479
135.664448424   130.58016289
132.518506763   135.664448424
134.714148403   132.518506763
132.870718109   134.714148403
129.507258117   132.870718109
137.015090916   129.507258117
135.076759424   137.015090916
131.27088244   135.076759424
133.857728388   131.27088244
128.857474024   133.857728388
136.948282424   128.857474024
135.048819612   136.948282424
131.401248726   135.048819612
133.466721672   131.401248726
128.87945688   133.466721672
136.983431375   128.87945688
134.106495839   136.983431375
135.971560553   134.106495839
133.645463013   135.971560553
137.117765174   133.645463013
135.933764902   137.117765174
128.934370912   135.933764902
136.985562281   128.934370912
134.971667995   136.985562281
131.782375492   134.971667995
132.296758169   131.782375492
130.934231005   132.296758169
134.952361874   130.934231005
130.561991647   134.952361874
129.103664303   130.561991647
136.963799352   129.103664303
133.797738388   136.963799352
136.880930594   133.797738388
135.724860097   136.880930594
129.098605193   135.724860097
137.01834441   129.098605193
134.69453945   137.01834441
133.216132908   134.69453945
129.029344168   133.216132908
136.990017545   129.029344168
134.125955404   136.990017545
135.898390805   134.125955404
133.436092588   135.898390805
137.234005132   133.436092588
135.457220272   137.234005132
129.742437893   135.457220272
136.865339063   129.742437893
135.225330277   136.865339063
130.593572392   135.225330277
135.635316269   130.593572392
132.434901425   135.635316269
134.304837777   132.434901425
134.941515907   134.304837777
130.688034871   134.941515907
128.856368068   130.688034871
136.879848796   128.856368068
133.087527554   136.879848796
136.787937976   133.087527554
131.83715256   136.787937976
131.161822283   131.83715256
128.95041393   131.161822283
136.506306055   128.95041393
134.58556186   136.506306055
133.755805083   134.58556186
128.837417303   133.755805083
136.980431517   128.837417303
134.954332751   136.980431517
131.869059894   134.954332751
132.032483433   131.869059894
131.692355626   132.032483433
132.728203967   131.692355626
129.876721106   132.728203967
136.828410167   129.876721106
135.210804295   136.828410167
130.653922362   135.210804295
135.500804754   130.653922362
132.04895813   135.500804754
132.297693842   132.04895813
133.780032069   132.297693842
136.819078394   133.780032069
135.626955937   136.819078394
129.276589584   135.626955937
137.020675828   129.276589584
134.907128452   137.020675828
132.110623583   134.907128452
131.316904547   132.110623583
133.878276399   131.316904547
128.866758793   133.878276399
136.929712411   128.866758793
135.073631524   136.929712411
131.281469221   135.073631524
133.826382395   131.281469221
128.845767249   133.826382395
136.969713013   128.845767249
134.997249175   136.969713013
131.654333155   134.997249175
132.690509384   131.654333155
129.959089949   132.690509384
136.75409415   129.959089949
135.128546301   136.75409415
131.016160009   135.128546301
134.586777755   131.016160009
129.744477486   134.586777755
132.729137689   129.744477486
129.940982055   132.729137689
136.770708796   129.940982055
135.149400934   136.770708796
130.922025389   135.149400934
134.840204703   130.922025389
130.289137331   134.840204703
129.975123601   130.289137331
136.79930311   129.975123601
135.190456688   136.79930311
130.740807699   135.190456688
135.297553954   130.740807699
131.473945698   135.297553954
129.696231628   131.473945698
132.759719357   129.696231628
129.877085247   132.759719357
136.827347839   129.877085247
135.209738148   136.827347839
130.658458412   135.209738148
135.490468999   130.658458412
132.01939029   135.490468999
132.143942096   132.01939029
132.97521706   132.143942096
136.615773048   132.97521706
130.86526638   136.615773048
128.699144651   130.86526638
136.915574296   128.699144651
133.437319399   136.915574296
137.23328851   133.437319399
135.416973755   137.23328851
129.874325746   135.416973755
136.759714808   129.874325746
135.12635641   136.759714808
131.026485375   135.12635641
134.558386399   131.026485375
129.689952128   134.558386399
133.044131915   129.689952128
129.353071646   133.044131915
137.02976616   129.353071646
134.822012316   137.02976616
132.550402873   134.822012316
130.161686959   132.550402873
136.519240897   130.161686959
134.728668469   136.519240897
133.010821757   134.728668469
129.28164032   133.010821757
137.027146742   129.28164032
134.665569538   137.027146742
133.367943034   134.665569538
128.904916495   133.367943034
136.979514893   128.904916495
134.044939353   136.979514893
136.192140811   134.044939353
134.2521187   136.192140811
135.349258962   134.2521187
131.819513299   135.349258962
131.145158296   131.819513299
128.920442443   131.145158296
136.601506892   128.920442443
134.765193535   136.601506892
132.823997255   134.765193535
129.589834057   132.823997255
136.993278654   129.589834057
135.17217572   136.993278654
130.830569658   135.17217572
135.076259093   130.830569658
130.875230898   135.076259093
128.688734234   130.875230898
136.93380166   128.688734234
133.615419614   136.93380166
137.161362263   133.615419614
135.919657081   137.161362263
128.93612796   135.919657081
136.992935164   128.93612796
134.933584445   136.992935164
131.974508236   134.933584445
131.715488266   131.974508236
132.659262188   131.715488266
130.02602217   132.659262188
136.684471648   130.02602217
135.028061643   136.684471648
131.488412153   135.028061643
133.201149272   131.488412153
129.10135885   133.201149272
137.002889504   129.10135885
134.271966465   137.002889504
135.297610437   134.271966465
131.67020502   135.297610437
130.463514772   131.67020502
129.258767295   130.463514772
137.01087807   129.258767295
134.306578171   137.01087807
135.143678117   134.306578171
131.233397336   135.143678117
129.02620418   131.233397336
136.237127544   129.02620418
133.978339856   136.237127544
136.387271303   133.978339856
134.746286963   136.387271303
132.911470846   134.746286963
129.436657036   132.911470846
137.025804876   129.436657036
134.969295143   137.025804876
131.796343332   134.969295143
132.253982907   131.796343332
131.052448041   132.253982907
134.635213488   131.052448041
129.842581198   134.635213488
132.170597583   129.842581198
131.380681024   132.170597583
133.682883392   131.380681024
128.822000695   133.682883392
137.004600065   128.822000695
134.623938628   137.004600065
133.583387779   134.623938628
128.822547327   133.583387779
137.001801764   128.822547327
134.467838715   137.001801764
134.377228968   134.467838715
129.465785852   134.377228968
134.329783267   129.465785852
129.266717104   134.329783267
135.406275737   129.266717104
131.69506025   135.406275737
130.56739708   131.69506025
129.00796734   130.56739708
136.9274655   129.00796734
133.470474176   136.9274655
137.235344311   133.470474176
135.569146109   137.235344311
129.422892224   135.569146109
137.003399531   129.422892224
135.091134691   137.003399531
131.202324354   135.091134691
134.059188962   131.202324354
128.987533583   134.059188962
136.597924402   128.987533583
134.76591256   136.597924402
132.820043362   134.76591256
129.59712057   132.820043362
136.990845009   129.59712057
135.178928917   136.990845009
130.800509497   135.178928917
135.151550977   130.800509497
131.074573238   135.151550977
128.771351952   131.074573238
136.94757533   128.771351952
135.026336382   136.94757533
131.51028496   135.026336382
133.1339521   131.51028496
129.183118692   133.1339521
137.016130363   129.183118692
134.450937771   137.016130363
134.461337353   134.450937771
129.614147275   134.461337353
133.479002684   129.614147275
128.88946806   133.479002684
136.983027498   128.88946806
134.096626785   136.983027498
136.008124917   134.096626785
133.748783558   136.008124917
136.959032127   133.748783558
135.824711845   136.959032127
128.982530961   135.824711845
137.012040505   128.982530961
134.718972263   137.012040505
133.087944848   134.718972263
129.175793194   133.087944848
137.014682291   129.175793194
134.427041265   137.014682291
134.578081964   134.427041265
129.841826818   134.578081964
132.17047206   129.841826818
131.381082444   132.17047206
133.681672718   131.381082444
128.822007811   133.681672718
137.004597343   128.822007811
134.62033332   137.004597343
133.602085288   134.62033332
128.820683885   133.602085288
137.003290041   128.820683885
134.523256843   137.003290041
134.099790566   134.523256843
129.078508718   134.099790566
136.258137323   129.078508718
134.03477699   136.258137323
136.202612099   134.03477699
134.279278522   136.202612099
135.230062456   134.279278522
131.476131898   135.230062456
129.706147695   131.476131898
132.703228893   129.706147695
129.999128106   132.703228893
136.71256349   129.999128106
135.070773792   136.71256349
131.284166391   135.070773792
133.818496177   131.284166391
128.843188722   133.818496177
136.974117203   128.843188722
134.98179576   136.974117203
131.7312508   134.98179576
132.453662808   131.7312508
130.519229694   132.453662808
135.915815801   130.519229694
133.235272233   135.915815801
137.081625828   133.235272233
133.879847606   137.081625828
136.692282988   133.879847606
135.408940548   136.692282988
129.881342341   135.408940548
136.753408283   129.881342341
135.118381258   136.753408283
131.062911526   135.118381258
134.457368533   131.062911526
129.507687327   134.457368533
134.097154893   129.507687327
128.997989253   134.097154893
136.564822798   128.997989253
134.705555593   136.564822798
133.134303374   134.705555593
129.118637632   133.134303374
137.005293443   129.118637632
134.299656249   137.005293443
135.17460729   134.299656249
131.319816011   135.17460729
129.230107972   131.319816011
135.330518481   129.230107972
131.480632878   135.330518481
129.718288347   131.480632878
132.634327456   129.718288347
130.155392019   132.634327456
136.525055863   130.155392019
134.7401811   136.525055863
132.950835291   134.7401811
129.372737208   132.950835291
137.029750056   129.372737208
134.853886545   137.029750056
132.384994595   134.853886545
130.56716066   132.384994595
135.820261566   130.56716066
132.967115483   135.820261566
136.494752194   132.967115483
130.283306972   136.494752194
130.081448435   130.283306972
136.688868974   130.081448435
135.041372499   136.688868974
131.424037663   135.041372499
133.397660083   131.424037663
128.921305553   133.397660083
136.980603208   128.921305553
134.05175807   136.980603208
136.16861618   134.05175807
134.189531189   136.16861618
135.613699773   134.189531189
132.599511832   135.613699773
135.096307221   132.599511832
130.959692215   135.096307221
134.74232147   130.959692215
130.06711409   134.74232147
130.973982856   130.06711409
134.956757022   130.973982856
130.574804093   134.956757022
129.073876092   130.574804093
136.952984707   129.073876092
133.696746929   136.952984707
137.061611192   133.696746929
135.917172301   137.061611192
128.936299616   135.917172301
136.993527984   128.936299616
134.929965752   136.993527984
131.992891509   134.929965752
131.660878597   131.992891509
132.828209121   131.660878597
129.675231967   132.828209121
136.958519714   129.675231967
135.233885058   136.958519714
130.561632935   135.233885058
135.704171966   130.561632935
132.63234079   135.704171966
135.240500388   132.63234079
130.340328229   135.240500388
136.137414097   130.340328229
133.828648716   136.137414097
136.794653103   133.828648716
135.590598915   136.794653103
129.358072007   135.590598915
137.013959612   129.358072007
135.014780919   137.013959612
131.570235404   135.014780919
132.949634985   131.570235404
129.457715358   132.949634985
137.0229715   129.457715358
135.006464416   137.0229715
131.611592993   135.006464416
132.822224484   131.611592993
129.688346911   132.822224484
136.952194716   129.688346911
135.239628671   136.952194716
130.53721548   135.239628671
135.755753819   130.53721548
132.779694647   135.755753819
135.85383124   132.779694647
128.936462888   135.85383124
136.998909872   128.936462888
134.890555735   136.998909872
132.194341591   134.890555735
131.079517976   132.194341591
134.562962775   131.079517976
129.700415565   134.562962775
132.983457352   129.700415565
129.451001027   132.983457352
137.023629527   129.451001027
134.997477951   137.023629527
131.655990079   134.997477951
132.685372462   131.655990079
129.970276891   132.685372462
136.743034779   129.970276891
135.113894463   136.743034779
131.083156403   135.113894463
134.400660156   131.083156403
129.413744352   134.400660156
134.625097517   129.413744352
129.765832138   134.625097517
132.608675789   129.765832138
130.213945566   132.608675789
136.443071542   130.213945566
134.568816455   136.443071542
133.838687936   134.568816455
128.870042134   133.838687936
136.919469604   128.870042134
135.081866461   136.919469604
131.2418888   135.081866461
133.943382818   131.2418888
128.901263682   133.943382818
136.850912176   128.901263682
135.08474575   136.850912176
131.224855069   135.08474575
133.993440444   131.224855069
128.934774191   133.993440444
136.761257238   128.934774191
135.010075402   136.761257238
131.580339858   135.010075402
132.918662896   131.580339858
129.510817732   132.918662896
137.013883401   129.510817732
135.083697334   137.013883401
131.237940981   135.083697334
133.954940125   131.237940981
128.908485084   133.954940125
136.832608436   128.908485084
135.074782958   136.832608436
131.271127922   135.074782958
133.857104962   131.271127922
128.857218741   133.857104962
136.948773271   128.857218741
135.047962289   136.948773271
131.405409333   135.047962289
133.454101737   131.405409333
128.886259935   133.454101737
136.9825202   128.886259935
134.091397844   136.9825202
136.027306141   134.091397844
133.802595843   136.027306141
136.850829783   133.802595843
135.679768654   136.850829783
129.172874774   135.679768654
137.021236092   129.172874774
134.769965598   137.021236092
132.821528349   134.769965598
129.594252795   132.821528349
136.991813824   129.594252795
135.176302548   136.991813824
130.812181773   135.176302548
135.122457664   130.812181773
130.996943298   135.122457664
128.707296878   130.996943298
136.998885333   128.707296878
134.596746598   136.998885333
133.723801615   134.596746598
128.82924376   133.723801615
136.992637239   128.82924376
134.877451373   136.992637239
132.261372251   134.877451373
130.894550835   132.261372251
135.057510929   130.894550835
130.829180063   135.057510929
128.708068834   130.829180063
136.902706004   128.708068834
133.317637004   136.902706004
137.167149417   133.317637004
134.600796017   137.167149417
133.711675472   134.600796017
128.826788124   133.711675472
136.995973194   128.826788124
134.845548454   136.995973194
132.426372718   134.845548454
130.462022913   132.426372718
136.029418017   130.462022913
133.547034047   136.029418017
137.207740882   133.547034047
135.832058051   137.207740882
128.979037446   135.832058051
137.011696687   128.979037446
134.726732902   137.011696687
133.047297109   134.726732902
129.229901129   133.047297109
137.022086024   129.229901129
134.550150653   137.022086024
133.964136482   134.550150653
128.950504016   133.964136482
136.711242893   128.950504016
134.946552767   136.711242893
131.894128424   134.946552767
131.956749785   131.894128424
131.919545664   131.956749785
132.029774954   131.919545664
131.698005252   132.029774954
132.710769194   131.698005252
129.913702582   132.710769194
136.796602432   129.913702582
135.179397757   136.796602432
130.789275003   135.179397757
135.179483627   130.789275003
131.149774325   135.179483627
128.871269448   131.149774325
136.742843126   128.871269448
134.979184538   136.742843126
131.732224384   134.979184538
132.450796145   131.732224384
130.526523676   132.450796145
135.901192829   130.526523676
133.194534193   135.901192829
137.019870511   133.194534193
133.407852174   137.019870511
137.22520719   133.407852174
135.24999752   137.22520719
130.506189952   135.24999752
135.819765232   130.506189952
132.961456343   135.819765232
136.477941792   132.961456343
130.210340269   136.477941792
130.396380684   130.210340269
136.235988306   130.396380684
134.088551968   136.235988306
136.010708503   134.088551968
133.755537887   136.010708503
136.946398411   133.755537887
135.809932314   136.946398411
128.99543154   135.809932314
137.013023391   128.99543154
134.698623224   137.013023391
133.194489693   134.698623224
129.051453   133.194489693
136.993637369   129.051453
134.164202901   136.993637369
135.749388574   134.164202901
133.001430735   135.749388574
136.594906595   133.001430735
130.756085964   136.594906595
128.789309621   130.756085964
136.87327201   128.789309621
133.046280489   136.87327201
136.686615527   133.046280489
131.242474935   136.686615527
129.012240673   131.242474935
136.291421574   129.012240673
134.110271738   136.291421574
