3 0.675392670157 6
6 0.52757793765 9
8 0.134502923977 11
11 0.293453724605 8
12 0.0385487528345 48
12 0.0698689956332 33
12 0.0736342042755 10
12 0.0846681922197 45
12 0.250564334086 49
12 0.294536817102 41
13 0.0346420323326 47
13 0.0654205607477 46
13 0.24384787472 44
13 0.273755656109 42
13 0.295045045045 37
13 0.417721518987 40
14 0.0486111111111 43
14 0.232189973615 38
14 0.566666666667 31
14 0.752293577982 36
15 0.0349127182045 26
15 0.348837209302 29
16 0.0313253012048 7
16 0.114606741573 1
16 0.117782909931 34
16 0.304824561404 4
16 0.326781326781 32
17 0.0339805825243 35
17 0.421633554084 3
17 0.824175824176 39
18 0.0467706013363 2
18 0.149220489978 5
19 0.615384615385 27
21 0.751322751323 30
21 0.911428571429 28
23 0.549763033175 0
23 0.970674486804 20
23 1.0 25
25 0.988130563798 22
25 0.997023809524 23
25 0.99703264095 21
27 0.964705882353 18
27 0.994011976048 19
29 0.988059701493 13
29 0.991071428571 16
29 0.994011976048 24
30 0.988023952096 15
30 0.988059701493 17
33 0.991044776119 14
42 0.994065281899 12
