0.316 0.206 
1.0662 0.0948 
-0.4967 0.31986 
0.974465 -0.14901 
-0.478425 0.29234 
0.971893 -0.143527 
-0.465934 0.291568 
0.987636 -0.13978 
-0.505374 0.296291 
0.938727 -0.151612 
-0.385303 0.281618 
1.07378 -0.115591 
-0.729784 0.322133 
0.576515 -0.218935 
0.315748 0.172954 
1.03338 0.0947244 
-0.400297 0.310014 
1.08568 -0.120089 
-0.770274 0.325704 
0.495053 -0.231082 
0.425809 0.148516 
0.894677 0.127743 
0.00711619 0.268403 
1.26833 0.00213486 
-1.25 0.3805 
-0.806996 -0.375 
-0.286739 -0.242099 
0.642795 -0.0860216 
0.335519 0.192838 
1.03524 0.100656 
-0.399742 0.310571 
1.08686 -0.119923 
-0.77369 0.326058 
0.488022 -0.232107 
0.434461 0.146407 
0.882148 0.130338 
0.0408799 0.264644 
1.2623 0.012264 
-1.21851 0.378691 
-0.699997 -0.365554 
-0.051548 -0.209999 
0.786281 -0.0154644 
0.119003 0.235884 
1.21606 0.0357009 
-1.03461 0.364817 
-0.133781 -0.310384 
0.664559 -0.0401343 
0.341571 0.199368 
1.03603 0.102471 
-0.400226 0.310809 
1.08656 -0.120068 
-0.772911 0.325967 
0.489619 -0.231873 
0.432509 0.146886 
0.884996 0.129753 
0.0332479 0.265499 
1.26395 0.00997436 
-1.22663 0.379185 
-0.727275 -0.367988 
-0.108489 -0.218182 
0.76534 -0.0325466 
0.14741 0.229602 
1.19918 0.0442231 
-0.969023 0.359754 
0.0451451 -0.290707 
0.70644 0.0135435 
0.314864 0.211932 
1.07314 0.0944591 
-0.517813 0.321941 
0.946558 -0.155344 
-0.409706 0.283967 
1.04897 -0.122912 
-0.663371 0.31469 
0.698603 -0.199011 
0.117723 0.209581 
1.19018 0.0353169 
-0.947819 0.357054 
0.0993487 -0.284346 
0.701836 0.0298046 
0.340201 0.210551 
1.04852 0.10206 
-0.43709 0.314556 
1.04709 -0.131127 
-0.666082 0.314127 
0.692995 -0.199825 
0.127836 0.207899 
1.18502 0.0383509 
-0.927629 0.355506 
0.150812 -0.278289 
0.689869 0.0452437 
0.378956 0.206961 
1.00591 0.113687 
-0.302909 0.301773 
1.17332 -0.0908727 
-1.01822 0.351995 
-0.0994745 -0.305465 
0.680682 -0.0298424 
0.321499 0.204205 
1.0595 0.0964496 
-0.475103 0.31785 
1.00184 -0.142531 
-0.547682 0.300551 
0.880614 -0.164305 
-0.249977 0.264184 
1.1767 -0.0749931 
-1.01347 0.35301 
-0.0849476 -0.30404 
0.685858 -0.0254843 
0.315954 0.205757 
1.066 0.0947863 
-0.49611 0.3198 
0.975225 -0.148833 
-0.480322 0.292567 
0.969574 -0.144097 
-0.460201 0.290872 
0.994373 -0.13806 
-0.52235 0.298312 
0.916323 -0.156705 
-0.332212 0.274897 
1.12039 -0.0996635 
-0.857036 0.336116 
0.307802 -0.257111 
0.610251 0.0923406 
0.570973 0.183075 
0.726662 0.171292 
0.43204 0.217998 
0.956677 0.129612 
-0.151711 0.287003 
1.25478 -0.0455132 
-1.24978 0.376434 
-0.810285 -0.374933 
-0.29412 -0.243086 
0.635806 -0.0882359 
0.345816 0.190742 
1.02332 0.103745 
-0.362305 0.306995 
1.12322 -0.108692 
-0.874976 0.336967 
0.26515 -0.262493 
0.639081 0.079545 
0.507751 0.191724 
0.830789 0.152325 
0.186032 0.249237 
1.20079 0.0558095 
-0.962831 0.360236 
0.0623749 -0.288849 
0.705704 0.0187125 
0.321487 0.211711 
1.06702 0.0964462 
-0.497484 0.320105 
0.973618 -0.149245 
-0.47635 0.292085 
0.974413 -0.142905 
-0.472177 0.292324 
0.980192 -0.141653 
-0.486741 0.294058 
0.962374 -0.146022 
-0.442652 0.288712 
1.0144 -0.132796 
-0.573393 0.304319 
0.844028 -0.172018 
-0.169353 0.253208 
1.21306 -0.050806 
-1.11091 0.363917 
-0.363856 -0.333273 
0.481379 -0.109157 
0.566427 0.144414 
0.695238 0.169928 
0.49323 0.208571 
0.867985 0.147969 
0.0932119 0.260395 
1.24823 0.0279636 
-1.15335 0.374469 
-0.487839 -0.346005 
0.320813 -0.146352 
0.709559 0.096244 
0.391381 0.212868 
0.998417 0.117414 
-0.278156 0.299525 
1.19121 -0.0834468 
-1.07001 0.357362 
-0.245519 -0.321002 
0.594606 -0.0736558 
0.431365 0.178382 
0.917876 0.12941 
-0.0500844 0.275363 
1.27185 -0.0150253 
-1.27967 0.381555 
-0.911029 -0.383902 
-0.545864 -0.273309 
0.309537 -0.163759 
0.702102 0.0928612 
0.402735 0.210631 
0.983558 0.12082 
-0.233519 0.295067 
1.21872 -0.0700558 
-1.14946 0.365617 
-0.484137 -0.344837 
0.327019 -0.145241 
0.705041 0.0981056 
0.402189 0.211512 
0.985053 0.120657 
-0.237806 0.295516 
1.21634 -0.0713417 
-1.14263 0.364903 
-0.462945 -0.342789 
0.357165 -0.138884 
0.682523 0.10715 
0.454978 0.204757 
0.91495 0.136493 
-0.0354939 0.274485 
1.27272 -0.0106482 
-1.2784 0.381816 
-0.906197 -0.383519 
-0.533188 -0.271859 
0.330136 -0.159956 
0.687458 0.0990409 
0.437403 0.206237 
0.938387 0.131221 
-0.101577 0.281516 
1.26707 -0.0304732 
-1.27813 0.380121 
-0.90694 -0.383439 
-0.534995 -0.272082 
0.32721 -0.160499 
0.689609 0.0981629 
0.432379 0.206883 
0.945151 0.129714 
-0.12092 0.283545 
1.26307 -0.036276 
-1.26978 0.378922 
-0.878346 -0.380933 
-0.461023 -0.263504 
0.438937 -0.138307 
0.591961 0.131681 
0.641096 0.177588 
0.602182 0.192329 
0.684657 0.180655 
0.524397 0.205397 
0.820408 0.157319 
0.215023 0.246122 
1.18139 0.0645068 
-0.889461 0.354418 
0.246821 -0.266838 
0.647873 0.0740464 
0.486412 0.194362 
0.863127 0.145924 
0.102941 0.258938 
1.2441 0.0308822 
-1.13603 0.373231 
-0.433544 -0.340808 
0.396048 -0.130063 
0.650342 0.118814 
0.526692 0.195102 
0.806736 0.158008 
0.246856 0.242021 
1.15671 0.0740568 
-0.799105 0.347012 
0.453015 -0.239732 
0.472956 0.135905 
0.822742 0.141887 
0.194221 0.246823 
1.19401 0.0582663 
-0.937664 0.358204 
0.127304 -0.281299 
0.696012 0.0381911 
0.359985 0.208804 
1.02738 0.107996 
-0.369713 0.308214 
1.11685 -0.110914 
-0.857211 0.335055 
0.30632 -0.257163 
0.611472 0.0918961 
0.56844 0.183441 
0.731069 0.170532 
0.422286 0.219321 
0.969665 0.126686 
-0.189663 0.290899 
1.24054 -0.056899 
-1.21141 0.372161 
-0.682353 -0.363422 
-0.0152695 -0.204706 
0.794968 -0.00458086 
0.110656 0.23849 
1.22135 0.0331967 
-1.05517 0.366404 
-0.192332 -0.316551 
0.631661 -0.0576996 
0.383707 0.189498 
0.983375 0.115112 
-0.238725 0.295012 
1.21523 -0.0716174 
-1.13911 0.364568 
-0.452018 -0.341732 
0.37222 -0.135605 
0.670428 0.111666 
