50
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.045 0.054 0.050 0.000 0.054 0.053 0.000 0.000 0.000 0.000 0.000 0.058 0.000 0.060 0.075 0.000 0.000 0.000 0.000 0.000 0.072 0.083 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.080 0.000 0.000 0.000 0.000 0.000 0.083 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.055 0.066 0.062 0.065 0.000 0.000 0.000 0.068 0.000 0.000 0.000 0.071 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.098 0.000 0.000 0.102
0.032 0.039 0.036 0.037 0.039 0.036 0.089 0.039 0.047 0.063 0.045 0.055 0.000 0.029 0.027 0.028 0.029 0.028 0.030 0.030 0.032 0.031 0.031 0.031 0.029 0.000 0.040 0.035 0.034 0.040 0.034 0.041 0.000 0.000 0.039 0.037 0.000 0.043 0.041 0.037 0.043 0.045 0.000 0.041 0.043 0.000 0.000 0.043 0.045 0.045
0.039 0.000 0.044 0.045 0.046 0.044 0.107 0.046 0.056 0.076 0.054 0.066 0.029 0.000 0.032 0.034 0.034 0.034 0.036 0.036 0.039 0.037 0.000 0.037 0.000 0.039 0.048 0.000 0.000 0.000 0.000 0.000 0.000 0.054 0.000 0.045 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.054 0.052 0.052 0.054 0.000
0.036 0.044 0.041 0.042 0.044 0.041 0.000 0.000 0.052 0.071 0.050 0.062 0.027 0.032 0.000 0.032 0.032 0.032 0.034 0.034 0.036 0.000 0.035 0.035 0.032 0.000 0.045 0.000 0.038 0.000 0.038 0.047 0.044 0.050 0.000 0.042 0.047 0.000 0.000 0.000 0.048 0.050 0.000 0.000 0.048 0.000 0.000 0.048 0.000 0.000
0.038 0.046 0.043 0.044 0.000 0.043 0.000 0.046 0.055 0.075 0.000 0.065 0.028 0.034 0.032 0.000 0.034 0.033 0.035 0.035 0.038 0.037 0.037 0.037 0.034 0.038 0.047 0.042 0.040 0.047 0.040 0.000 0.000 0.053 0.000 0.000 0.000 0.000 0.049 0.000 0.000 0.000 0.000 0.000 0.000 0.053 0.000 0.000 0.000 0.000
0.039 0.046 0.044 0.000 0.046 0.044 0.000 0.046 0.056 0.000 0.054 0.000 0.029 0.034 0.032 0.034 0.000 0.034 0.036 0.036 0.039 0.000 0.037 0.037 0.034 0.039 0.000 0.000 0.041 0.048 0.041 0.000 0.046 0.000 0.046 0.000 0.000 0.000 0.000 0.000 0.000 0.054 0.000 0.000 0.052 0.054 0.000 0.000 0.054 0.000
0.038 0.046 0.043 0.044 0.046 0.000 0.000 0.046 0.000 0.000 0.053 0.000 0.028 0.034 0.032 0.033 0.034 0.000 0.035 0.035 0.000 0.037 0.037 0.037 0.034 0.000 0.000 0.042 0.040 0.000 0.040 0.049 0.000 0.000 0.046 0.044 0.000 0.000 0.049 0.044 0.000 0.000 0.000 0.049 0.051 0.053 0.051 0.000 0.000 0.000
0.040 0.048 0.045 0.000 0.048 0.045 0.000 0.048 0.000 0.000 0.000 0.000 0.030 0.036 0.034 0.035 0.036 0.035 0.000 0.037 0.040 0.000 0.038 0.000 0.036 0.040 0.050 0.044 0.000 0.000 0.042 0.051 0.048 0.000 0.000 0.047 0.051 0.053 0.000 0.000 0.000 0.000 0.053 0.000 0.000 0.000 0.000 0.000 0.056 0.000
0.040 0.048 0.000 0.000 0.000 0.045 0.000 0.048 0.000 0.000 0.000 0.068 0.030 0.036 0.034 0.035 0.036 0.035 0.037 0.000 0.040 0.038 0.000 0.038 0.036 0.000 0.000 0.000 0.042 0.000 0.000 0.000 0.048 0.000 0.000 0.000 0.051 0.053 0.000 0.047 0.000 0.056 0.053 0.000 0.053 0.056 0.053 0.053 0.000 0.000
0.043 0.000 0.049 0.051 0.000 0.049 0.000 0.052 0.000 0.000 0.000 0.000 0.032 0.039 0.036 0.038 0.039 0.000 0.040 0.040 0.000 0.042 0.000 0.000 0.000 0.000 0.000 0.048 0.000 0.054 0.000 0.056 0.052 0.060 0.000 0.051 0.056 0.000 0.000 0.000 0.058 0.060 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.060
0.042 0.050 0.047 0.049 0.050 0.000 0.000 0.000 0.060 0.000 0.000 0.000 0.031 0.037 0.000 0.037 0.000 0.037 0.000 0.038 0.042 0.000 0.040 0.000 0.037 0.000 0.052 0.046 0.044 0.052 0.044 0.053 0.000 0.000 0.000 0.000 0.053 0.000 0.000 0.000 0.055 0.000 0.055 0.053 0.055 0.000 0.000 0.000 0.000 0.000
0.042 0.000 0.047 0.049 0.000 0.047 0.000 0.000 0.000 0.082 0.000 0.000 0.031 0.000 0.035 0.037 0.037 0.037 0.038 0.000 0.000 0.040 0.000 0.040 0.037 0.042 0.000 0.000 0.044 0.052 0.044 0.000 0.000 0.000 0.050 0.000 0.053 0.000 0.053 0.000 0.000 0.058 0.000 0.053 0.000 0.000 0.055 0.055 0.000 0.000
0.000 0.050 0.047 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.058 0.071 0.031 0.037 0.035 0.037 0.037 0.037 0.000 0.038 0.000 0.000 0.040 0.000 0.000 0.042 0.052 0.046 0.000 0.052 0.000 0.053 0.000 0.000 0.050 0.000 0.053 0.055 0.053 0.000 0.055 0.000 0.000 0.053 0.055 0.000 0.000 0.000 0.000 0.058
0.039 0.000 0.000 0.000 0.000 0.044 0.000 0.046 0.000 0.000 0.000 0.000 0.029 0.000 0.032 0.034 0.034 0.034 0.036 0.036 0.000 0.037 0.037 0.000 0.000 0.039 0.048 0.043 0.000 0.000 0.041 0.050 0.000 0.054 0.046 0.045 0.050 0.052 0.050 0.000 0.052 0.000 0.052 0.050 0.052 0.000 0.052 0.000 0.000 0.054
0.043 0.000 0.000 0.051 0.052 0.000 0.000 0.000 0.063 0.000 0.060 0.000 0.000 0.039 0.000 0.038 0.039 0.000 0.040 0.000 0.000 0.000 0.042 0.042 0.039 0.000 0.000 0.000 0.000 0.000 0.046 0.056 0.052 0.000 0.000 0.000 0.056 0.000 0.056 0.000 0.058 0.000 0.058 0.056 0.000 0.000 0.058 0.058 0.060 0.000
0.054 0.065 0.000 0.000 0.000 0.061 0.000 0.000 0.000 0.000 0.075 0.000 0.040 0.048 0.045 0.047 0.000 0.000 0.050 0.000 0.000 0.052 0.000 0.052 0.048 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.072 0.000 0.063 0.000 0.075 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.057 0.000 0.056 0.000 0.000 0.000 0.057 0.069 0.000 0.000 0.000 0.035 0.000 0.000 0.042 0.000 0.042 0.044 0.000 0.048 0.046 0.000 0.046 0.043 0.000 0.000 0.000 0.000 0.059 0.050 0.000 0.057 0.066 0.057 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.064 0.000 0.064 0.000 0.000 0.000
0.046 0.000 0.051 0.000 0.055 0.051 0.000 0.000 0.000 0.000 0.000 0.000 0.034 0.000 0.038 0.040 0.041 0.040 0.000 0.042 0.000 0.044 0.044 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.055 0.000 0.055 0.053 0.000 0.000 0.058 0.000 0.061 0.000 0.061 0.000 0.061 0.000 0.061 0.000 0.063 0.000
0.054 0.065 0.000 0.000 0.000 0.061 0.149 0.000 0.000 0.000 0.000 0.000 0.040 0.000 0.000 0.047 0.048 0.000 0.000 0.000 0.054 0.052 0.052 0.052 0.000 0.000 0.000 0.059 0.000 0.000 0.000 0.000 0.000 0.075 0.065 0.063 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.051 0.000 0.000 0.000 0.000 0.000 0.000 0.034 0.000 0.038 0.040 0.041 0.040 0.042 0.000 0.000 0.044 0.044 0.000 0.041 0.046 0.000 0.050 0.000 0.000 0.000 0.058 0.000 0.000 0.055 0.053 0.058 0.061 0.058 0.053 0.061 0.063 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.067 0.000 0.065 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.041 0.000 0.047 0.000 0.000 0.049 0.051 0.000 0.056 0.053 0.000 0.053 0.050 0.056 0.000 0.000 0.000 0.000 0.058 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.074 0.000 0.000 0.000
0.052 0.000 0.059 0.000 0.000 0.000 0.000 0.000 0.000 0.102 0.072 0.000 0.000 0.000 0.044 0.000 0.046 0.000 0.048 0.048 0.052 0.000 0.000 0.000 0.000 0.052 0.000 0.057 0.055 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.069 0.000 0.061 0.069 0.000 0.000 0.000 0.000 0.000 0.000 0.069 0.000 0.000
0.000 0.000 0.068 0.000 0.000 0.068 0.000 0.072 0.087 0.000 0.083 0.000 0.000 0.054 0.050 0.053 0.000 0.000 0.000 0.000 0.060 0.000 0.000 0.000 0.054 0.000 0.000 0.066 0.000 0.075 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.052 0.062 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.039 0.000 0.000 0.000 0.046 0.046 0.000 0.000 0.000 0.000 0.050 0.050 0.046 0.000 0.000 0.057 0.055 0.065 0.055 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.061 0.000 0.000 0.000 0.067 0.069 0.072 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.059 0.061 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.037 0.045 0.042 0.000 0.000 0.044 0.047 0.000 0.051 0.000 0.000 0.000 0.045 0.000 0.000 0.000 0.053 0.063 0.053 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.059 0.000 0.000 0.067 0.065 0.000 0.000 0.000 0.000 0.070 0.070
0.056 0.000 0.000 0.000 0.000 0.063 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.047 0.000 0.000 0.000 0.051 0.051 0.056 0.053 0.053 0.053 0.050 0.056 0.000 0.000 0.000 0.000 0.058 0.000 0.000 0.000 0.000 0.000 0.000 0.074 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.077
0.058 0.000 0.065 0.000 0.000 0.000 0.000 0.000 0.084 0.000 0.000 0.000 0.043 0.000 0.000 0.000 0.000 0.000 0.053 0.053 0.000 0.000 0.000 0.055 0.052 0.000 0.072 0.000 0.000 0.000 0.061 0.000 0.069 0.000 0.000 0.000 0.074 0.000 0.000 0.000 0.000 0.080 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.063 0.065 0.067 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.041 0.000 0.000 0.049 0.000 0.049 0.000 0.000 0.000 0.000 0.053 0.053 0.050 0.056 0.000 0.000 0.058 0.000 0.058 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.000 0.074 0.000 0.000
0.051 0.000 0.057 0.000 0.000 0.000 0.000 0.061 0.073 0.000 0.000 0.000 0.037 0.000 0.000 0.000 0.000 0.044 0.000 0.047 0.000 0.000 0.000 0.000 0.000 0.000 0.063 0.000 0.000 0.000 0.053 0.000 0.061 0.000 0.061 0.059 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.065 0.000 0.070 0.067 0.067 0.000 0.070
0.000 0.000 0.000 0.067 0.000 0.000 0.000 0.069 0.000 0.000 0.000 0.000 0.043 0.000 0.048 0.000 0.000 0.000 0.000 0.000 0.058 0.055 0.000 0.055 0.052 0.058 0.000 0.000 0.061 0.000 0.061 0.000 0.069 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.060 0.072 0.000 0.000 0.072 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.045 0.000 0.050 0.000 0.054 0.000 0.000 0.056 0.060 0.000 0.058 0.000 0.000 0.000 0.075 0.000 0.000 0.000 0.063 0.000 0.000 0.000 0.000 0.000 0.000 0.080 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.065 0.067 0.069 0.000 0.000 0.000 0.000 0.000 0.080 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.053 0.053 0.000 0.055 0.000 0.000 0.052 0.058 0.000 0.000 0.061 0.000 0.000 0.000 0.000 0.000 0.000 0.067 0.000 0.000 0.000 0.000 0.077 0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.000 0.000
0.000 0.000 0.000 0.065 0.067 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.041 0.000 0.000 0.000 0.000 0.049 0.000 0.000 0.000 0.053 0.053 0.053 0.050 0.056 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.067 0.065 0.000 0.000 0.000 0.065 0.000 0.000 0.000 0.000 0.000 0.077 0.000 0.074 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.065 0.000 0.000 0.000 0.000 0.000 0.000 0.043 0.000 0.048 0.000 0.052 0.051 0.000 0.053 0.000 0.055 0.000 0.055 0.052 0.000 0.000 0.064 0.061 0.000 0.000 0.000 0.000 0.000 0.069 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.080 0.000
0.000 0.000 0.000 0.000 0.072 0.000 0.000 0.072 0.000 0.000 0.000 0.000 0.000 0.054 0.000 0.053 0.054 0.053 0.000 0.056 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.000 0.000 0.072 0.000 0.000 0.000 0.077 0.070 0.000 0.000 0.000 0.077 0.000 0.000 0.000 0.000 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.069 0.000 0.000 0.000 0.098 0.000 0.052 0.000 0.000 0.000 0.051 0.000 0.053 0.000 0.000 0.055 0.000 0.052 0.058 0.000 0.064 0.061 0.000 0.000 0.074 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.067 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.000 0.000
0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.043 0.052 0.048 0.000 0.000 0.000 0.000 0.053 0.000 0.000 0.055 0.000 0.000 0.058 0.000 0.000 0.000 0.000 0.000 0.000 0.069 0.000 0.000 0.000 0.000 0.000 0.074 0.067 0.000 0.000 0.077 0.074 0.000 0.000 0.077 0.000 0.000 0.080
0.000 0.072 0.000 0.000 0.072 0.000 0.000 0.072 0.000 0.000 0.083 0.000 0.045 0.054 0.000 0.000 0.054 0.000 0.056 0.000 0.000 0.000 0.000 0.000 0.000 0.060 0.000 0.000 0.063 0.000 0.000 0.000 0.000 0.000 0.000 0.070 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.080 0.000 0.000 0.000 0.000 0.000
0.060 0.000 0.000 0.070 0.000 0.068 0.000 0.000 0.000 0.000 0.000 0.102 0.045 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.060 0.000 0.000 0.058 0.054 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.070 0.077 0.000 0.000 0.070 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.080 0.000 0.000
